company_name,date,item_1a_scores,item_7_scores,total_scores
MHK,2021-02-24,"[3, 7, 4, 7, 2, 5, 2, 0, 2, 2]","[7, 1, -2, 5, 3, 6, 6, 7]","[3, 7, 4, 7, 2, 5, 2, 0, 2, 2, 7, 1, -2, 5, 3, 6, 6, 7]"
MHK,2022-02-23,"[7, 7, 7, 5, 4, 2]","[7, 4, 2, 5, 1]","[7, 7, 7, 5, 4, 2, 7, 4, 2, 5, 1]"
MHK,2023-02-22,"[8, 4, 3, 4, 4, 2, 6, 0, 3, 2, 2, 2, 1, 1, 1]","[8, 3, 4, 1, 3]","[8, 4, 3, 4, 4, 2, 6, 0, 3, 2, 2, 2, 1, 1, 1, 8, 3, 4, 1, 3]"
MHK,2024-02-23,"[4, 3, 3]",[],"[4, 3, 3]"
MKC,2021-01-28,"[3, 7, 5, 3, 7, 6, 5]","[7, 5, 5, 5, 3, 6]","[3, 7, 5, 3, 7, 6, 5, 7, 5, 5, 5, 3, 6]"
MKC,2022-01-27,"[6, 6, 1, 6, 6, 6, 5, 5, 2, 3, 6, 6, 6]","[6, 6, 2, 5]","[6, 6, 1, 6, 6, 6, 5, 5, 2, 3, 6, 6, 6, 6, 6, 2, 5]"
MKC,2023-01-26,"[4, 8, 7, 4, 4, 6, 4, 4]","[4, 6]","[4, 8, 7, 4, 4, 6, 4, 4, 4, 6]"
MKC,2024-01-25,"[5, 4, 6, 5, 4, 3]",[],"[5, 4, 6, 5, 4, 3]"
MKTX,2021-02-19,"[7, 5, 7, 1, 4, 5, 2]","[7, -3]","[7, 5, 7, 1, 4, 5, 2, 7, -3]"
MKTX,2022-02-23,"[8, 5, 1, 2, 2, 3, 3, 3, 5, 2, 3, 1]","[5, 3]","[8, 5, 1, 2, 2, 3, 3, 3, 5, 2, 3, 1, 5, 3]"
MKTX,2023-02-22,"[6, 7, 7, 3, 1, 0]",[0],"[6, 7, 7, 3, 1, 0, 0]"
MKTX,2024-02-22,"[5, 2, 1, 6]",[],"[5, 2, 1, 6]"
MLM,2021-02-19,"[3, 2, 7, 5, 2, 2, 5, 4, 0, 4]",[3],"[3, 2, 7, 5, 2, 2, 5, 4, 0, 4, 3]"
MLM,2022-02-22,"[8, 6, 6, 0, 5, 4]",[],"[8, 6, 6, 0, 5, 4]"
MLM,2023-02-24,"[6, 4, 4, 7, 0, 1, 2]",[],"[6, 4, 4, 7, 0, 1, 2]"
MLM,2024-02-23,"[3, 3, 4, 6, 0, 1, 2]",[],"[3, 3, 4, 6, 0, 1, 2]"
MMC,2021-02-17,"[7, 8, 6, 7, 6, 5, 6, 5, 8, 4, 6]","[7, 8]","[7, 8, 6, 7, 6, 5, 6, 5, 8, 4, 6, 7, 8]"
MMC,2022-02-16,"[6, 6, 4, 0, 4, 5, 6, 5, 3, 4, 3, 8, 0, 3, 4]",[],"[6, 6, 4, 0, 4, 5, 6, 5, 3, 4, 3, 8, 0, 3, 4]"
MMC,2023-02-13,"[8, 5, 7, 5, 4, 6, 8, 3]",[],"[8, 5, 7, 5, 4, 6, 8, 3]"
MMC,2024-02-12,"[4, 3, 2, 0, 0, 2]",[],"[4, 3, 2, 0, 0, 2]"
MMM,2021-02-04,"[4, 4, 6, 7, 7, 8, 6, 7, 6, 5, 3, 5, 6, 3, 4, 4]","[6, 7, 7, 6, 5, 7, 2, 1]","[4, 4, 6, 7, 7, 8, 6, 7, 6, 5, 3, 5, 6, 3, 4, 4, 6, 7, 7, 6, 5, 7, 2, 1]"
MMM,2022-02-09,"[3, 5, 4, 7, 5, 4, 2, 4, 4, 5, 3, 3, 3, 4]","[2, 4, 3]","[3, 5, 4, 7, 5, 4, 2, 4, 4, 5, 3, 3, 3, 4, 2, 4, 3]"
MMM,2023-02-08,"[4, 5, 7, 9, 8, 7, 6, 5, 5, 4, 6]","[5, 5, 7, 4]","[4, 5, 7, 9, 8, 7, 6, 5, 5, 4, 6, 5, 5, 7, 4]"
MMM,2024-02-07,[6],"[5, 4]","[6, 5, 4]"
MNST,2021-03-01,"[8, 6, 6, 5, 4, 2]","[8, 6, 6, 5, 3, 1, -1, 5]","[8, 6, 6, 5, 4, 2, 8, 6, 6, 5, 3, 1, -1, 5]"
MNST,2022-02-28,"[7, 6, 8, 4, 5]","[7, 8, 5, 5, -3]","[7, 6, 8, 4, 5, 7, 8, 5, 5, -3]"
MNST,2023-03-01,"[6, 8, 7, 8, 5, 4]","[6, 5]","[6, 8, 7, 8, 5, 4, 6, 5]"
MNST,2024-02-29,"[4, 5, 6, 6, 6, 4]","[5, 2]","[4, 5, 6, 6, 6, 4, 5, 2]"
MOS,2021-02-22,"[5, 6, 5, 4, 3, 4, 5, -4, -2, 2]",[],"[5, 6, 5, 4, 3, 4, 5, -4, -2, 2]"
MOS,2022-02-23,"[5, 7, 1, 4, 6, 0, 4, 2, 5, 1, 3]",[],"[5, 7, 1, 4, 6, 0, 4, 2, 5, 1, 3]"
MOS,2023-02-23,"[8, 9, 3, 7, -2, 9, 2, 3]",[],"[8, 9, 3, 7, -2, 9, 2, 3]"
MOS,2024-02-22,"[2, 4, 2, 6, 2, 1]",[],"[2, 4, 2, 6, 2, 1]"
MO,2021-02-26,"[7, 8, 6, 6, 6, 5]","[5, 6, 10, 8, -2]","[7, 8, 6, 6, 6, 5, 5, 6, 10, 8, -2]"
MO,2022-02-25,"[7, 5, 5, 5, 3, 4, 5, -3]","[4, 1, 0, -2, -1, 0, -3, 0]","[7, 5, 5, 5, 3, 4, 5, -3, 4, 1, 0, -2, -1, 0, -3, 0]"
MO,2023-02-27,"[7, 5, 3, 2, 3, 9, 3]","[3, 10, 5, 9]","[7, 5, 3, 2, 3, 9, 3, 3, 10, 5, 9]"
MO,2024-02-27,"[3, 2, 2, 2, 6, 2]",[2],"[3, 2, 2, 2, 6, 2, 2]"
MPC,2021-02-26,"[8, 7, 6, 3, 1, 2]",[8],"[8, 7, 6, 3, 1, 2, 8]"
MPC,2022-02-24,"[9, 8, 7, 4, 6, 2]","[9, 5, 2, 3, -1]","[9, 8, 7, 4, 6, 2, 9, 5, 2, 3, -1]"
MPC,2023-02-23,"[8, 7, 5, 5, 4, 4]","[8, 3]","[8, 7, 5, 5, 4, 4, 8, 3]"
MPC,2024-02-28,[4],[],[4]
MPWR,2021-03-01,"[4, 3, 5, 6, 7, 3, 5, 3, 3, 5, 8, 4, 5, 4]","[0, 3, 5]","[4, 3, 5, 6, 7, 3, 5, 3, 3, 5, 8, 4, 5, 4, 0, 3, 5]"
MPWR,2022-02-25,"[4, 6, 7, 4, 3, -2, 1, 3, 2, 3]",[-2],"[4, 6, 7, 4, 3, -2, 1, 3, 2, 3, -2]"
MPWR,2023-02-24,"[5, 4, 5, 7, 6, 5, 2, 2, 1]","[4, 5]","[5, 4, 5, 7, 6, 5, 2, 2, 1, 4, 5]"
MPWR,2024-02-29,"[4, 2]",[],"[4, 2]"
MRK,2021-02-25,"[7, 10, 8, 8, 7, 7, 4]","[7, 10, 8, 8, 4]","[7, 10, 8, 8, 7, 7, 4, 7, 10, 8, 8, 4]"
MRK,2022-02-25,"[8, 5, 6, 6, 7, 10, 2, 5, 3, 2]","[8, 6, 10]","[8, 5, 6, 6, 7, 10, 2, 5, 3, 2, 8, 6, 10]"
MRK,2023-02-24,"[8, 6, 7, 4, 5]","[8, 4]","[8, 6, 7, 4, 5, 8, 4]"
MRK,2024-02-26,"[3, 1]","[3, 4]","[3, 1, 3, 4]"
MRNA,2021-02-26,"[8, 7, 5, 6, 7, 6, 7, 1, 5, 7, 5]",[1],"[8, 7, 5, 6, 7, 6, 7, 1, 5, 7, 5, 1]"
MRNA,2022-02-25,"[8, 7, 7, 7, 7, 8, 8, 6, 5]",[],"[8, 7, 7, 7, 7, 8, 8, 6, 5]"
MRNA,2023-02-24,"[8, 6, 6, 5, 5]",[],"[8, 6, 6, 5, 5]"
MRNA,2024-02-23,"[5, 5, 5, 3, 1]",[],"[5, 5, 5, 3, 1]"
MSCI,2021-02-12,"[2, 4, 7, 2, 2, 2, 2, 0, 1, 1, 0, 2, 2, 1, 2]",[],"[2, 4, 7, 2, 2, 2, 2, 0, 1, 1, 0, 2, 2, 1, 2]"
MSCI,2022-02-11,"[3, 2, 6, 4, 2, 1, 2, 4, 4, 1, 1]",[],"[3, 2, 6, 4, 2, 1, 2, 4, 4, 1, 1]"
MSCI,2023-02-10,"[6, 6, 4, 4, 4, 1, 0, 3, 2, 5, 1]",[],"[6, 6, 4, 4, 4, 1, 0, 3, 2, 5, 1]"
MSCI,2024-02-09,"[5, 4, 5, 2]",[],"[5, 4, 5, 2]"
MSFT,2021-07-29,"[4, 5, 2, 2, 7, 5, 5, 4, 5, 5, 2]","[6, 0, 0, 1, 5]","[4, 5, 2, 2, 7, 5, 5, 4, 5, 5, 2, 6, 0, 0, 1, 5]"
MSFT,2022-07-28,"[5, 5, 3, 2, 2, 2, 1]",[],"[5, 5, 3, 2, 2, 2, 1]"
MSFT,2023-07-27,"[5, 4, 3, 3, 2]",[],"[5, 4, 3, 3, 2]"
MSFT,2024-07-30,"[5, 3, 1, 1]",[],"[5, 3, 1, 1]"
MSI,2021-02-12,[],"[5, 5, 1, 0, 0, 0, 0, 3, 6, 4, 0, 0, 2, 5, 3, 4]","[5, 5, 1, 0, 0, 0, 0, 3, 6, 4, 0, 0, 2, 5, 3, 4]"
MSI,2022-02-16,[],"[8, 6, 7, 5, 4, -1, 3, -2, -2, 4, -2]","[8, 6, 7, 5, 4, -1, 3, -2, -2, 4, -2]"
MSI,2023-02-16,"[3, 5]",[5],"[3, 5, 5]"
MSI,2024-02-15,"[3, 7, 6, 4, 3]",[],"[3, 7, 6, 4, 3]"
MTB,2021-02-22,"[7, 6, 7, 5, 5, 6, 4, 4, 3, 3]",[7],"[7, 6, 7, 5, 5, 6, 4, 4, 3, 3, 7]"
MTB,2022-02-16,"[8, 7, 6, 6, 5, 4, 1, 6, 0, 3, 4, 5]","[8, 7, 5]","[8, 7, 6, 6, 5, 4, 1, 6, 0, 3, 4, 5, 8, 7, 5]"
MTB,2023-02-22,"[7, 7, 6, 8, 7, 6]",[],"[7, 7, 6, 8, 7, 6]"
MTB,2024-02-21,"[4, 4, 5, 4, 5]",[],"[4, 4, 5, 4, 5]"
MTCH,2021-02-25,"[6, 5, 7, 7, 6, 8, 6, 3, 2, 4]","[8, 1, 4]","[6, 5, 7, 7, 6, 8, 6, 3, 2, 4, 8, 1, 4]"
MTCH,2022-02-24,"[4, 5, 6, 5, 5, 6, 2, 0, 1, 4]","[7, 1, 0, 0, 2, 0]","[4, 5, 6, 5, 5, 6, 2, 0, 1, 4, 7, 1, 0, 0, 2, 0]"
MTCH,2023-02-24,"[5, 6, 5, 4, 5, 3, 2]","[4, 1]","[5, 6, 5, 4, 5, 3, 2, 4, 1]"
MTCH,2024-02-23,"[3, 4, 5, 5, 0, 1, 3]",[],"[3, 4, 5, 5, 0, 1, 3]"
MTD,2021-02-08,"[9, 8, 7, 8, 4, 4, 7]","[7, 8, 4, 7, 4, 0]","[9, 8, 7, 8, 4, 4, 7, 7, 8, 4, 7, 4, 0]"
MTD,2022-02-11,"[8, 5, 5, 5, 7, 3, 5, 3]","[5, 7, 3, 5, 5]","[8, 5, 5, 5, 7, 3, 5, 3, 5, 7, 3, 5, 5]"
MTD,2023-02-10,"[8, 4, 4, 6, 5, 5, 6, 6, 6, 6, 6, 3, 4, 4, 6, 5, 2, 2, 5, 1, 3]","[6, 6, 3, 4, 6, 1, 1, 1, 5, 3, 1]","[8, 4, 4, 6, 5, 5, 6, 6, 6, 6, 6, 3, 4, 4, 6, 5, 2, 2, 5, 1, 3, 6, 6, 3, 4, 6, 1, 1, 1, 5, 3, 1]"
MTD,2024-02-09,"[6, 1, 3, 3, 2, 2, 5, 2, 2, 2]",[2],"[6, 1, 3, 3, 2, 2, 5, 2, 2, 2, 2]"
MU,2021-10-08,"[3, 6, 7, 6, 6, 6, 5, 8, 5, 7, 3, 4, 3, 2, 4, 7, 6, 7]",[3],"[3, 6, 7, 6, 6, 6, 5, 8, 5, 7, 3, 4, 3, 2, 4, 7, 6, 7, 3]"
MU,2022-10-07,"[3, 4, 4, 5, 4, 5, 4, 6, 4, 3]",[],"[3, 4, 4, 5, 4, 5, 4, 6, 4, 3]"
MU,2023-10-06,"[4, 5, 2, 3]",[],"[4, 5, 2, 3]"
MU,2024-10-04,"[6, 3, 1, 3]",[],"[6, 3, 1, 3]"
NCLH,2021-02-26,"[9, 9, 10, 8, 6, 7, 10, 7, 6, 8, 8, 7, 8]","[9, 10, 6]","[9, 9, 10, 8, 6, 7, 10, 7, 6, 8, 8, 7, 8, 9, 10, 6]"
NCLH,2022-03-01,"[7, 7, 7, 7, 8, 5, 5, 6, 5, 5, 4, 5]","[7, 7]","[7, 7, 7, 7, 8, 5, 5, 6, 5, 5, 4, 5, 7, 7]"
NCLH,2023-02-28,"[6, 7, 8, 4, 4, 4, 4, 5, 4, 4]","[8, 4, 4, -2]","[6, 7, 8, 4, 4, 4, 4, 5, 4, 4, 8, 4, 4, -2]"
NCLH,2024-02-28,"[3, 3, 3, 4, 2, 3, 5, 3, 4, 2, 1, 2]","[3, 2]","[3, 3, 3, 4, 2, 3, 5, 3, 4, 2, 1, 2, 3, 2]"
NDAQ,2021-02-23,"[4, 5, 6, 4, 1, 6, 4, 2, 3, 3, 5, 5, 3]","[4, 5]","[4, 5, 6, 4, 1, 6, 4, 2, 3, 3, 5, 5, 3, 4, 5]"
NDAQ,2022-02-23,"[3, 2, 2, 3, 3, 4, 3, 3, 1, 2, 5, 2]","[3, 2]","[3, 2, 2, 3, 3, 4, 3, 3, 1, 2, 5, 2, 3, 2]"
NDAQ,2023-02-23,"[4, 5, 3, 3]",[],"[4, 5, 3, 3]"
NDAQ,2024-02-21,"[4, 4, 4, 3]",[],"[4, 4, 4, 3]"
NDSN,2021-12-17,"[9, 8, 4, 3, 4, 5, 4, 3, 6, 3, 1]",[],"[9, 8, 4, 3, 4, 5, 4, 3, 6, 3, 1]"
NDSN,2022-12-19,"[7, 5, 7, 4, 6, 5, 7, 6, 2, 1]",[],"[7, 5, 7, 4, 6, 5, 7, 6, 2, 1]"
NDSN,2023-12-20,"[6, 3, 1]",[1],"[6, 3, 1, 1]"
NDSN,2024-12-18,"[6, 3]",[],"[6, 3]"
NEE,2021-02-12,"[6, 5, 5, 3, 1, 2, 0, 3, 0]","[0, 0]","[6, 5, 5, 3, 1, 2, 0, 3, 0, 0, 0]"
NEE,2022-02-18,"[7, 7, 5, 2, 2, 5]",[],"[7, 7, 5, 2, 2, 5]"
NEE,2023-02-17,"[4, 4, 2, 1, 2, 4]",[],"[4, 4, 2, 1, 2, 4]"
NEE,2024-02-16,"[5, 4, 3, 1, 1, 3]",[],"[5, 4, 3, 1, 1, 3]"
NFLX,2021-01-28,"[7, 7, 5, 2, 6, 5, 2, 6, 6, 5, 7, 5, 3, 1, 3, 1, 2, 3, 5]","[5, 2, 6, 5, 2, 3]","[7, 7, 5, 2, 6, 5, 2, 6, 6, 5, 7, 5, 3, 1, 3, 1, 2, 3, 5, 5, 2, 6, 5, 2, 3]"
NFLX,2022-01-27,"[9, 4, 6, 4, 1, 3, 3, 3, 2, 3, 4, 4, 2]","[1, 3, 3, 2, 2, 2, 3, 3]","[9, 4, 6, 4, 1, 3, 3, 3, 2, 3, 4, 4, 2, 1, 3, 3, 2, 2, 2, 3, 3]"
NFLX,2023-01-26,"[5, 7, 4, -1, 3, 2]","[2, 4]","[5, 7, 4, -1, 3, 2, 2, 4]"
NFLX,2024-01-26,[5],[],[5]
NI,2021-02-17,"[7, 6, 7, 3, 3, 3, 3, 3, 3, 2, 2, 4, 2, 2, 3, 4, 4]","[7, 3]","[7, 6, 7, 3, 3, 3, 3, 3, 3, 2, 2, 4, 2, 2, 3, 4, 4, 7, 3]"
NI,2022-02-23,"[8, 7, 5, 4, 1, 2]",[],"[8, 7, 5, 4, 1, 2]"
NI,2023-02-22,"[7, 1, 2, 3, 1, 0, 2]",[],"[7, 1, 2, 3, 1, 0, 2]"
NI,2024-02-21,"[6, 2]",[],"[6, 2]"
NKE,2021-07-20,"[5, 5, 5, 0, 4, 7, 5, 6, 6, 5, 4]","[6, 7, 6]","[5, 5, 5, 0, 4, 7, 5, 6, 6, 5, 4, 6, 7, 6]"
NKE,2022-07-21,"[8, 7, 9, 8, 6, 4]","[8, 6, 6, 5, 6, 8, 5, 7]","[8, 7, 9, 8, 6, 4, 8, 6, 6, 5, 6, 8, 5, 7]"
NKE,2023-07-20,"[7, 4, 4, 8, 7]",[],"[7, 4, 4, 8, 7]"
NKE,2024-07-25,"[4, 4, 6, 2, 5, 3, 4, 4, 5, 3, 4, 3, 4]",[],"[4, 4, 6, 2, 5, 3, 4, 4, 5, 3, 4, 3, 4]"
NOC,2021-01-28,"[6, 7, 5, 6, 6, 5, 3, 4, 6, 5, 6, 3, 4, 5, -4]","[4, -2, 4, 4, -2, -4, 3]","[6, 7, 5, 6, 6, 5, 3, 4, 6, 5, 6, 3, 4, 5, -4, 4, -2, 4, 4, -2, -4, 3]"
NOC,2022-01-27,"[3, 7, 5, 5, 3, 5, 3, 3, 3, 3, 2, 2, 3]",[5],"[3, 7, 5, 5, 3, 5, 3, 3, 3, 3, 2, 2, 3, 5]"
NOC,2023-01-26,"[4, 3, 8, 5, -1, 5, 3, 3, 2]",[],"[4, 3, 8, 5, -1, 5, 3, 3, 2]"
NOC,2024-01-25,"[6, 5, 4]","[1, 0]","[6, 5, 4, 1, 0]"
NOW,2021-02-12,"[4, 8, 7, 6, 2, 5, 7, 3, 6, 7, 2]","[4, 6, 6, 7, -3, 1]","[4, 8, 7, 6, 2, 5, 7, 3, 6, 7, 2, 4, 6, 6, 7, -3, 1]"
NOW,2022-02-03,"[4, 4, 7, 8, 4, 2, 1, 4, 6, 2]",[1],"[4, 4, 7, 8, 4, 2, 1, 4, 6, 2, 1]"
NOW,2023-01-31,"[4, 5, 4]",[],"[4, 5, 4]"
NOW,2024-01-25,"[4, 2]",[],"[4, 2]"
NRG,2021-03-01,"[8, 2, 2, 6, 2, 1, 2, 1]","[2, 4]","[8, 2, 2, 6, 2, 1, 2, 1, 2, 4]"
NRG,2022-02-24,"[7, 3, 3, 3, 3, 2, 1, 2, 1, 4]","[3, 3, 2, -3]","[7, 3, 3, 3, 3, 2, 1, 2, 1, 4, 3, 3, 2, -3]"
NRG,2023-02-23,"[4, 8, 5, 4, 4, 3, 5]","[4, 5, -2]","[4, 8, 5, 4, 4, 3, 5, 4, 5, -2]"
NRG,2024-02-28,[],[],[]
NTAP,2021-06-21,"[4, 6, 1, 2, 3, 2, 6, 2, 2, 2, 7, 6, 5, 5, 5, 3, 2, 4]","[6, 3, 3, 3, 2]","[4, 6, 1, 2, 3, 2, 6, 2, 2, 2, 7, 6, 5, 5, 5, 3, 2, 4, 6, 3, 3, 3, 2]"
NTAP,2022-06-16,"[9, 7, 10, 8, 4, 2]","[8, 4]","[9, 7, 10, 8, 4, 2, 8, 4]"
NTAP,2023-06-14,"[4, 5, 5]",[],"[4, 5, 5]"
NTAP,2024-06-10,"[4, 3, 2]",[],"[4, 3, 2]"
NTRS,2021-02-23,"[8, 7, 7, 4, 5, 5, 3, 3, 4, 2]","[8, 4, 2]","[8, 7, 7, 4, 5, 5, 3, 3, 4, 2, 8, 4, 2]"
NTRS,2022-02-28,"[7, 6, 7, 4, 4, 4, 4, 1]","[7, 4]","[7, 6, 7, 4, 4, 4, 4, 1, 7, 4]"
NTRS,2023-02-28,"[6, 5, 4, 1]",[],"[6, 5, 4, 1]"
NTRS,2024-02-27,"[4, 4, 3, 5]",[],"[4, 4, 3, 5]"
NUE,2021-02-26,"[6, 9, 7, 5, 8]","[6, 9, 8]","[6, 9, 7, 5, 8, 6, 9, 8]"
NUE,2022-02-28,"[5, 3, 5, 4, 8, 6, 5, 4, 6, 4, 3, 2]",[1],"[5, 3, 5, 4, 8, 6, 5, 4, 6, 4, 3, 2, 1]"
NUE,2023-03-01,"[2, 5, 3, 5, 2, 7, 4, 4, 3, 7, 2, 1]",[],"[2, 5, 3, 5, 2, 7, 4, 4, 3, 7, 2, 1]"
NUE,2024-02-27,"[4, 3, 1, 6, 2, 2, 6]",[],"[4, 3, 1, 6, 2, 2, 6]"
NVDA,2021-02-26,"[5, 2, 7, 2, 7, 7, 3, 7, 7, 5, 5, 2, 6, 8, 7, 5]","[5, 7]","[5, 2, 7, 2, 7, 7, 3, 7, 7, 5, 5, 2, 6, 8, 7, 5, 5, 7]"
NVDA,2022-03-18,"[1, 7, 5, 8, 1, 6, 3, 5, 0, 6, 2, 4, 7]","[2, 4, 1, 0, 6]","[1, 7, 5, 8, 1, 6, 3, 5, 0, 6, 2, 4, 7, 2, 4, 1, 0, 6]"
NVDA,2023-02-24,"[8, 7, 8, 5, 8, 7, 6, 1, 6, 5, 4, 4, 5]","[5, 8]","[8, 7, 8, 5, 8, 7, 6, 1, 6, 5, 4, 4, 5, 5, 8]"
NVDA,2024-02-21,"[4, 4, 3, 4]",[],"[4, 4, 3, 4]"
NVR,2021-02-12,"[6, 4, 5, 3, 5, 4]","[5, 3, 4, 3]","[6, 4, 5, 3, 5, 4, 5, 3, 4, 3]"
NVR,2022-02-16,"[6, 4, 3, 4, 7, 1, 2, 4, 6, 4]","[6, 2, 4, 1]","[6, 4, 3, 4, 7, 1, 2, 4, 6, 4, 6, 2, 4, 1]"
NVR,2023-02-15,"[8, 5, 9, 5, 2, 1, 2, 6, 5]",[],"[8, 5, 9, 5, 2, 1, 2, 6, 5]"
NVR,2024-02-14,"[5, 1, 5, 1, 3, 2]",[3],"[5, 1, 5, 1, 3, 2, 3]"
NWS,2021-08-10,"[4, 9, 4, 5, 4, 6, 2, 7, 2, 0, 1, 2, 4, 1]",[],"[4, 9, 4, 5, 4, 6, 2, 7, 2, 0, 1, 2, 4, 1]"
NWS,2022-08-12,"[8, 8, 6, 3, 5, 3]",[],"[8, 8, 6, 3, 5, 3]"
NWS,2023-08-15,"[6, 1, 2, 3, 0]",[],"[6, 1, 2, 3, 0]"
NWS,2024-08-13,"[4, 5, 6, 4]",[],"[4, 5, 6, 4]"
NXPI,2021-02-25,"[4, 5, 4, 3, 7, 2, 5, 3, 2, 4, 3, 5]","[5, 7, 1]","[4, 5, 4, 3, 7, 2, 5, 3, 2, 4, 3, 5, 5, 7, 1]"
NXPI,2022-02-24,"[6, 6, 3, 7, 2, 3, 5, 4, 3]",[3],"[6, 6, 3, 7, 2, 3, 5, 4, 3, 3]"
NXPI,2023-03-01,"[8, 7, 3, 8, 3, 1]",[],"[8, 7, 3, 8, 3, 1]"
NXPI,2024-02-22,"[7, 3, 2]",[],"[7, 3, 2]"
ODFL,2021-02-24,"[7, 7, 6, 4, 7, 7, 3, 4, 4, 3, 3]","[5, 0]","[7, 7, 6, 4, 7, 7, 3, 4, 4, 3, 3, 5, 0]"
ODFL,2022-02-23,"[4, 7, 4, 2, 5, 5, 2, 2, 1, 1, 3, 1]",[],"[4, 7, 4, 2, 5, 5, 2, 2, 1, 1, 3, 1]"
ODFL,2023-02-22,"[5, 1, 8, 3, 2, 1]",[],"[5, 1, 8, 3, 2, 1]"
ODFL,2024-02-26,[5],[],[5]
OKE,2021-02-23,"[8, 7, 7, 7, 4, 8, 5, 5, 6, 3, 2]","[8, 2, 4]","[8, 7, 7, 7, 4, 8, 5, 5, 6, 3, 2, 8, 2, 4]"
OKE,2022-03-01,"[5, 7, 7, 1, 5, 1, 1, 1, 4]",[5],"[5, 7, 7, 1, 5, 1, 1, 1, 4, 5]"
OKE,2023-02-28,"[6, 2, 2, 4, 6, 6, 2, 6, 2]","[2, 4]","[6, 2, 2, 4, 6, 6, 2, 6, 2, 2, 4]"
OKE,2024-02-27,"[3, 1, 2]",[],"[3, 1, 2]"
ON,2021-02-16,"[4, 7, 4, 5, 2]","[6, 6, 9, 2, -2]","[4, 7, 4, 5, 2, 6, 6, 9, 2, -2]"
ON,2022-02-14,"[8, 7, 8, 10, 8, 6, 5, 6, 8]","[8, 7, 1, 1, 7, 6]","[8, 7, 8, 10, 8, 6, 5, 6, 8, 8, 7, 1, 1, 7, 6]"
ON,2023-02-06,"[4, 3, 7, 8, 6, 3, 1, 0, 0]",[5],"[4, 3, 7, 8, 6, 3, 1, 0, 0, 5]"
ON,2024-02-05,"[4, 5, 2, 3, 1]",[],"[4, 5, 2, 3, 1]"
ORCL,2021-06-21,"[8, 6, 5, 2, 4, 5, 7, 3, 1, 1, 5]",[],"[8, 6, 5, 2, 4, 5, 7, 3, 1, 1, 5]"
ORCL,2022-06-21,"[8, 7, 8, 4, 5, 5, 6, 3, 3, 5, 4, 5, 3, 2]",[],"[8, 7, 8, 4, 5, 5, 6, 3, 3, 5, 4, 5, 3, 2]"
ORCL,2023-06-20,"[6, 7, 5, 1, 1, 2]",[],"[6, 7, 5, 1, 1, 2]"
ORCL,2024-06-20,"[4, 2, 4, 1]",[],"[4, 2, 4, 1]"
ORLY,2021-02-26,"[5, 4, 5, 5, 4, 5, 6, 4]","[5, 6, 5, 0, 1, 2]","[5, 4, 5, 5, 4, 5, 6, 4, 5, 6, 5, 0, 1, 2]"
ORLY,2022-02-28,"[6, 4, 5, 2, 5, 2, 4, 4]","[5, 4, 5, 1, 0, 3, 0, 1, 5]","[6, 4, 5, 2, 5, 2, 4, 4, 5, 4, 5, 1, 0, 3, 0, 1, 5]"
ORLY,2023-02-28,"[4, 5, 4, 5]",[8],"[4, 5, 4, 5, 8]"
ORLY,2024-02-28,"[4, 5, 5, 5]",[6],"[4, 5, 5, 5, 6]"
OTIS,2021-02-05,"[2, 1, 8, 5, 7, 6, 1, 3]",[],"[2, 1, 8, 5, 7, 6, 1, 3]"
OTIS,2022-02-04,"[4, 8, 6, 8, 7, 5, 6, 4, 6, 7, 5]","[4, 7, 8, 0]","[4, 8, 6, 8, 7, 5, 6, 4, 6, 7, 5, 4, 7, 8, 0]"
OTIS,2023-02-03,"[4, 9, 7, 9, 8]","[5, 5, 3, 1]","[4, 9, 7, 9, 8, 5, 5, 3, 1]"
OTIS,2024-02-02,"[3, 4]",[],"[3, 4]"
O,2021-02-23,"[6, 3, 3, 4, 6, 4, 6, 6, 4, 5, 5, 3, 4, 2, 6, 1, 3]",[3],"[6, 3, 3, 4, 6, 4, 6, 6, 4, 5, 5, 3, 4, 2, 6, 1, 3, 3]"
O,2022-02-23,"[7, 4, 5, 6, 5, 6, 7, 7, 5, 7, 6, 5, 7]",[],"[7, 4, 5, 6, 5, 6, 7, 7, 5, 7, 6, 5, 7]"
O,2023-02-22,"[9, 7, 8, 5, 6, 4]",[],"[9, 7, 8, 5, 6, 4]"
O,2024-02-21,"[4, 6, 4]",[],"[4, 6, 4]"
PANW,2021-09-03,"[7, 9, 2, 8, 7, 8, 5, 6, 4, 5, 3, 7, 5, 3, 3]",[],"[7, 9, 2, 8, 7, 8, 5, 6, 4, 5, 3, 7, 5, 3, 3]"
PANW,2022-09-06,"[4, 5, 5, 0, 1, 4, 6, 7, 6, 4, 2, 5, 3, 5]",[],"[4, 5, 5, 0, 1, 4, 6, 7, 6, 4, 2, 5, 3, 5]"
PANW,2023-09-01,"[6, 6, 6]",[],"[6, 6, 6]"
PANW,2024-09-06,"[4, 4, 1]",[],"[4, 4, 1]"
PARA,2021-02-24,"[9, 4, 9, 2, 1, 5, 5, 1, 2, 4, 6, -2, 3, 7, 3, 4, 1, 1]",[4],"[9, 4, 9, 2, 1, 5, 5, 1, 2, 4, 6, -2, 3, 7, 3, 4, 1, 1, 4]"
